simulation_id,timestamp,success,error,mass_variation_percent,cd_multiplier,thrust_scale,cg_offset_m
sim_000039,2025-10-30T18:05:52.162760,False,type object 'Rocket' has no attribute 'from_ork',-10,1.1,1.0,-0.03
sim_000040,2025-10-30T18:05:52.162779,False,type object 'Rocket' has no attribute 'from_ork',-10,1.1,1.0,0
sim_000041,2025-10-30T18:05:52.162798,False,type object 'Rocket' has no attribute 'from_ork',-10,1.1,1.0,0.03
sim_000042,2025-10-30T18:05:52.162817,False,type object 'Rocket' has no attribute 'from_ork',-10,1.1,1.05,-0.03
sim_000043,2025-10-30T18:05:52.162838,False,type object 'Rocket' has no attribute 'from_ork',-10,1.1,1.05,0
sim_000044,2025-10-30T18:05:52.162860,False,type object 'Rocket' has no attribute 'from_ork',-10,1.1,1.05,0.03
sim_000045,2025-10-30T18:05:52.162879,False,type object 'Rocket' has no attribute 'from_ork',-5,0.9,0.95,-0.03
sim_000046,2025-10-30T18:05:52.162899,False,type object 'Rocket' has no attribute 'from_ork',-5,0.9,0.95,0
sim_000047,2025-10-30T18:05:52.162917,False,type object 'Rocket' has no attribute 'from_ork',-5,0.9,0.95,0.03
sim_000048,2025-10-30T18:05:52.162936,False,type object 'Rocket' has no attribute 'from_ork',-5,0.9,1.0,-0.03
sim_000049,2025-10-30T18:05:52.162958,False,type object 'Rocket' has no attribute 'from_ork',-5,0.9,1.0,0
sim_000050,2025-10-30T18:05:52.162978,False,type object 'Rocket' has no attribute 'from_ork',-5,0.9,1.0,0.03
sim_000051,2025-10-30T18:05:52.162997,False,type object 'Rocket' has no attribute 'from_ork',-5,0.9,1.05,-0.03
sim_000052,2025-10-30T18:05:52.163016,False,type object 'Rocket' has no attribute 'from_ork',-5,0.9,1.05,0
sim_000053,2025-10-30T18:05:52.163035,False,type object 'Rocket' has no attribute 'from_ork',-5,0.9,1.05,0.03
sim_000054,2025-10-30T18:05:52.163054,False,type object 'Rocket' has no attribute 'from_ork',-5,0.95,0.95,-0.03
sim_000055,2025-10-30T18:05:52.163073,False,type object 'Rocket' has no attribute 'from_ork',-5,0.95,0.95,0
sim_000056,2025-10-30T18:05:52.163091,False,type object 'Rocket' has no attribute 'from_ork',-5,0.95,0.95,0.03
sim_000057,2025-10-30T18:05:52.163109,False,type object 'Rocket' has no attribute 'from_ork',-5,0.95,1.0,-0.03
sim_000058,2025-10-30T18:05:52.163128,False,type object 'Rocket' has no attribute 'from_ork',-5,0.95,1.0,0
sim_000059,2025-10-30T18:05:52.163151,False,type object 'Rocket' has no attribute 'from_ork',-5,0.95,1.0,0.03
sim_000060,2025-10-30T18:05:52.163173,False,type object 'Rocket' has no attribute 'from_ork',-5,0.95,1.05,-0.03
sim_000061,2025-10-30T18:05:52.163194,False,type object 'Rocket' has no attribute 'from_ork',-5,0.95,1.05,0
sim_000062,2025-10-30T18:05:52.163215,False,type object 'Rocket' has no attribute 'from_ork',-5,0.95,1.05,0.03
sim_000063,2025-10-30T18:05:52.163235,False,type object 'Rocket' has no attribute 'from_ork',-5,1.0,0.95,-0.03
sim_000064,2025-10-30T18:05:52.163255,False,type object 'Rocket' has no attribute 'from_ork',-5,1.0,0.95,0
sim_000065,2025-10-30T18:05:52.163275,False,type object 'Rocket' has no attribute 'from_ork',-5,1.0,0.95,0.03
sim_000066,2025-10-30T18:05:52.163297,False,type object 'Rocket' has no attribute 'from_ork',-5,1.0,1.0,-0.03
sim_000067,2025-10-30T18:05:52.163317,False,type object 'Rocket' has no attribute 'from_ork',-5,1.0,1.0,0
sim_000068,2025-10-30T18:05:52.163337,False,type object 'Rocket' has no attribute 'from_ork',-5,1.0,1.0,0.03
sim_000069,2025-10-30T18:05:52.163360,False,type object 'Rocket' has no attribute 'from_ork',-5,1.0,1.05,-0.03
sim_000070,2025-10-30T18:05:52.163379,False,type object 'Rocket' has no attribute 'from_ork',-5,1.0,1.05,0
sim_000071,2025-10-30T18:05:52.163399,False,type object 'Rocket' has no attribute 'from_ork',-5,1.0,1.05,0.03
sim_000072,2025-10-30T18:05:52.163417,False,type object 'Rocket' has no attribute 'from_ork',-5,1.05,0.95,-0.03
sim_000073,2025-10-30T18:05:52.163436,False,type object 'Rocket' has no attribute 'from_ork',-5,1.05,0.95,0
sim_000074,2025-10-30T18:05:52.163454,False,type object 'Rocket' has no attribute 'from_ork',-5,1.05,0.95,0.03
sim_000075,2025-10-30T18:05:52.163473,False,type object 'Rocket' has no attribute 'from_ork',-5,1.05,1.0,-0.03
sim_000076,2025-10-30T18:05:52.163491,False,type object 'Rocket' has no attribute 'from_ork',-5,1.05,1.0,0
sim_000077,2025-10-30T18:05:52.163560,False,type object 'Rocket' has no attribute 'from_ork',-5,1.05,1.0,0.03
sim_000078,2025-10-30T18:05:52.163583,False,type object 'Rocket' has no attribute 'from_ork',-5,1.05,1.05,-0.03
sim_000079,2025-10-30T18:05:52.163606,False,type object 'Rocket' has no attribute 'from_ork',-5,1.05,1.05,0
sim_000080,2025-10-30T18:05:52.163627,False,type object 'Rocket' has no attribute 'from_ork',-5,1.05,1.05,0.03
sim_000081,2025-10-30T18:05:52.163649,False,type object 'Rocket' has no attribute 'from_ork',-5,1.1,0.95,-0.03
sim_000082,2025-10-30T18:05:52.163669,False,type object 'Rocket' has no attribute 'from_ork',-5,1.1,0.95,0
sim_000083,2025-10-30T18:05:52.163687,False,type object 'Rocket' has no attribute 'from_ork',-5,1.1,0.95,0.03
sim_000084,2025-10-30T18:05:52.163706,False,type object 'Rocket' has no attribute 'from_ork',-5,1.1,1.0,-0.03
sim_000085,2025-10-30T18:05:52.163725,False,type object 'Rocket' has no attribute 'from_ork',-5,1.1,1.0,0
sim_000086,2025-10-30T18:05:52.163744,False,type object 'Rocket' has no attribute 'from_ork',-5,1.1,1.0,0.03
sim_000087,2025-10-30T18:05:52.163763,False,type object 'Rocket' has no attribute 'from_ork',-5,1.1,1.05,-0.03
sim_000088,2025-10-30T18:05:52.163781,False,type object 'Rocket' has no attribute 'from_ork',-5,1.1,1.05,0
sim_000089,2025-10-30T18:05:52.163809,False,type object 'Rocket' has no attribute 'from_ork',-5,1.1,1.05,0.03
sim_000090,2025-10-30T18:05:52.163828,False,type object 'Rocket' has no attribute 'from_ork',0,0.9,0.95,-0.03
sim_000091,2025-10-30T18:05:52.163848,False,type object 'Rocket' has no attribute 'from_ork',0,0.9,0.95,0
sim_000092,2025-10-30T18:05:52.163868,False,type object 'Rocket' has no attribute 'from_ork',0,0.9,0.95,0.03
sim_000093,2025-10-30T18:05:52.163887,False,type object 'Rocket' has no attribute 'from_ork',0,0.9,1.0,-0.03
sim_000094,2025-10-30T18:05:52.163905,False,type object 'Rocket' has no attribute 'from_ork',0,0.9,1.0,0
sim_000095,2025-10-30T18:05:52.163923,False,type object 'Rocket' has no attribute 'from_ork',0,0.9,1.0,0.03
sim_000096,2025-10-30T18:05:52.163942,False,type object 'Rocket' has no attribute 'from_ork',0,0.9,1.05,-0.03
sim_000097,2025-10-30T18:05:52.163960,False,type object 'Rocket' has no attribute 'from_ork',0,0.9,1.05,0
sim_000098,2025-10-30T18:05:52.163979,False,type object 'Rocket' has no attribute 'from_ork',0,0.9,1.05,0.03
sim_000099,2025-10-30T18:05:52.164001,False,type object 'Rocket' has no attribute 'from_ork',0,0.95,0.95,-0.03
sim_000100,2025-10-30T18:05:52.164019,False,type object 'Rocket' has no attribute 'from_ork',0,0.95,0.95,0
sim_000101,2025-10-30T18:05:52.164039,False,type object 'Rocket' has no attribute 'from_ork',0,0.95,0.95,0.03
sim_000102,2025-10-30T18:05:52.164057,False,type object 'Rocket' has no attribute 'from_ork',0,0.95,1.0,-0.03
sim_000103,2025-10-30T18:05:52.164076,False,type object 'Rocket' has no attribute 'from_ork',0,0.95,1.0,0
sim_000104,2025-10-30T18:05:52.164095,False,type object 'Rocket' has no attribute 'from_ork',0,0.95,1.0,0.03
sim_000105,2025-10-30T18:05:52.164113,False,type object 'Rocket' has no attribute 'from_ork',0,0.95,1.05,-0.03
sim_000106,2025-10-30T18:05:52.164132,False,type object 'Rocket' has no attribute 'from_ork',0,0.95,1.05,0
sim_000107,2025-10-30T18:05:52.164150,False,type object 'Rocket' has no attribute 'from_ork',0,0.95,1.05,0.03
sim_000108,2025-10-30T18:05:52.164167,False,type object 'Rocket' has no attribute 'from_ork',0,1.0,0.95,-0.03
sim_000109,2025-10-30T18:05:52.164190,False,type object 'Rocket' has no attribute 'from_ork',0,1.0,0.95,0
sim_000110,2025-10-30T18:05:52.164210,False,type object 'Rocket' has no attribute 'from_ork',0,1.0,0.95,0.03
sim_000111,2025-10-30T18:05:52.164229,False,type object 'Rocket' has no attribute 'from_ork',0,1.0,1.0,-0.03
sim_000112,2025-10-30T18:05:52.164248,False,type object 'Rocket' has no attribute 'from_ork',0,1.0,1.0,0
sim_000113,2025-10-30T18:05:52.164266,False,type object 'Rocket' has no attribute 'from_ork',0,1.0,1.0,0.03
sim_000114,2025-10-30T18:05:52.164284,False,type object 'Rocket' has no attribute 'from_ork',0,1.0,1.05,-0.03
sim_000115,2025-10-30T18:05:52.164304,False,type object 'Rocket' has no attribute 'from_ork',0,1.0,1.05,0
sim_000116,2025-10-30T18:05:52.164323,False,type object 'Rocket' has no attribute 'from_ork',0,1.0,1.05,0.03
sim_000117,2025-10-30T18:05:52.164340,False,type object 'Rocket' has no attribute 'from_ork',0,1.05,0.95,-0.03
sim_000118,2025-10-30T18:05:52.164360,False,type object 'Rocket' has no attribute 'from_ork',0,1.05,0.95,0
sim_000119,2025-10-30T18:05:52.164382,False,type object 'Rocket' has no attribute 'from_ork',0,1.05,0.95,0.03
sim_000120,2025-10-30T18:05:52.164403,False,type object 'Rocket' has no attribute 'from_ork',0,1.05,1.0,-0.03
sim_000121,2025-10-30T18:05:52.164423,False,type object 'Rocket' has no attribute 'from_ork',0,1.05,1.0,0
sim_000122,2025-10-30T18:05:52.164442,False,type object 'Rocket' has no attribute 'from_ork',0,1.05,1.0,0.03
sim_000123,2025-10-30T18:05:52.164460,False,type object 'Rocket' has no attribute 'from_ork',0,1.05,1.05,-0.03
sim_000124,2025-10-30T18:05:52.164478,False,type object 'Rocket' has no attribute 'from_ork',0,1.05,1.05,0
sim_000125,2025-10-30T18:05:52.164496,False,type object 'Rocket' has no attribute 'from_ork',0,1.05,1.05,0.03
sim_000126,2025-10-30T18:05:52.164517,False,type object 'Rocket' has no attribute 'from_ork',0,1.1,0.95,-0.03
sim_000127,2025-10-30T18:05:52.164535,False,type object 'Rocket' has no attribute 'from_ork',0,1.1,0.95,0
sim_000128,2025-10-30T18:05:52.164553,False,type object 'Rocket' has no attribute 'from_ork',0,1.1,0.95,0.03
sim_000129,2025-10-30T18:05:52.164575,False,type object 'Rocket' has no attribute 'from_ork',0,1.1,1.0,-0.03
sim_000130,2025-10-30T18:05:52.164595,False,type object 'Rocket' has no attribute 'from_ork',0,1.1,1.0,0
sim_000131,2025-10-30T18:05:52.164613,False,type object 'Rocket' has no attribute 'from_ork',0,1.1,1.0,0.03
sim_000132,2025-10-30T18:05:52.164631,False,type object 'Rocket' has no attribute 'from_ork',0,1.1,1.05,-0.03
sim_000133,2025-10-30T18:05:52.164650,False,type object 'Rocket' has no attribute 'from_ork',0,1.1,1.05,0
sim_000134,2025-10-30T18:05:52.164668,False,type object 'Rocket' has no attribute 'from_ork',0,1.1,1.05,0.03
sim_000135,2025-10-30T18:05:52.164685,False,type object 'Rocket' has no attribute 'from_ork',5,0.9,0.95,-0.03
sim_000136,2025-10-30T18:05:52.164704,False,type object 'Rocket' has no attribute 'from_ork',5,0.9,0.95,0
sim_000137,2025-10-30T18:05:52.164722,False,type object 'Rocket' has no attribute 'from_ork',5,0.9,0.95,0.03
sim_000138,2025-10-30T18:05:52.164740,False,type object 'Rocket' has no attribute 'from_ork',5,0.9,1.0,-0.03
sim_000139,2025-10-30T18:05:52.164762,False,type object 'Rocket' has no attribute 'from_ork',5,0.9,1.0,0
sim_000140,2025-10-30T18:05:52.164782,False,type object 'Rocket' has no attribute 'from_ork',5,0.9,1.0,0.03
sim_000141,2025-10-30T18:05:52.164800,False,type object 'Rocket' has no attribute 'from_ork',5,0.9,1.05,-0.03
sim_000142,2025-10-30T18:05:52.164818,False,type object 'Rocket' has no attribute 'from_ork',5,0.9,1.05,0
sim_000143,2025-10-30T18:05:52.164836,False,type object 'Rocket' has no attribute 'from_ork',5,0.9,1.05,0.03
sim_000144,2025-10-30T18:05:52.164855,False,type object 'Rocket' has no attribute 'from_ork',5,0.95,0.95,-0.03
sim_000145,2025-10-30T18:05:52.164874,False,type object 'Rocket' has no attribute 'from_ork',5,0.95,0.95,0
sim_000146,2025-10-30T18:05:52.164893,False,type object 'Rocket' has no attribute 'from_ork',5,0.95,0.95,0.03
sim_000147,2025-10-30T18:05:52.164913,False,type object 'Rocket' has no attribute 'from_ork',5,0.95,1.0,-0.03
sim_000148,2025-10-30T18:05:52.164933,False,type object 'Rocket' has no attribute 'from_ork',5,0.95,1.0,0
sim_000149,2025-10-30T18:05:52.164956,False,type object 'Rocket' has no attribute 'from_ork',5,0.95,1.0,0.03
sim_000150,2025-10-30T18:05:52.164975,False,type object 'Rocket' has no attribute 'from_ork',5,0.95,1.05,-0.03
sim_000151,2025-10-30T18:05:52.164994,False,type object 'Rocket' has no attribute 'from_ork',5,0.95,1.05,0
sim_000152,2025-10-30T18:05:52.165013,False,type object 'Rocket' has no attribute 'from_ork',5,0.95,1.05,0.03
sim_000153,2025-10-30T18:05:52.165032,False,type object 'Rocket' has no attribute 'from_ork',5,1.0,0.95,-0.03
sim_000154,2025-10-30T18:05:52.165051,False,type object 'Rocket' has no attribute 'from_ork',5,1.0,0.95,0
sim_000155,2025-10-30T18:05:52.165069,False,type object 'Rocket' has no attribute 'from_ork',5,1.0,0.95,0.03
sim_000156,2025-10-30T18:05:52.165089,False,type object 'Rocket' has no attribute 'from_ork',5,1.0,1.0,-0.03
sim_000157,2025-10-30T18:05:52.165107,False,type object 'Rocket' has no attribute 'from_ork',5,1.0,1.0,0
sim_000158,2025-10-30T18:05:52.165126,False,type object 'Rocket' has no attribute 'from_ork',5,1.0,1.0,0.03
sim_000159,2025-10-30T18:05:52.165146,False,type object 'Rocket' has no attribute 'from_ork',5,1.0,1.05,-0.03
sim_000160,2025-10-30T18:05:52.165165,False,type object 'Rocket' has no attribute 'from_ork',5,1.0,1.05,0
sim_000161,2025-10-30T18:05:52.165183,False,type object 'Rocket' has no attribute 'from_ork',5,1.0,1.05,0.03
sim_000162,2025-10-30T18:05:52.165199,False,type object 'Rocket' has no attribute 'from_ork',5,1.05,0.95,-0.03
sim_000163,2025-10-30T18:05:52.165217,False,type object 'Rocket' has no attribute 'from_ork',5,1.05,0.95,0
sim_000164,2025-10-30T18:05:52.165234,False,type object 'Rocket' has no attribute 'from_ork',5,1.05,0.95,0.03
sim_000165,2025-10-30T18:05:52.165252,False,type object 'Rocket' has no attribute 'from_ork',5,1.05,1.0,-0.03
sim_000166,2025-10-30T18:05:52.165270,False,type object 'Rocket' has no attribute 'from_ork',5,1.05,1.0,0
sim_000167,2025-10-30T18:05:52.165290,False,type object 'Rocket' has no attribute 'from_ork',5,1.05,1.0,0.03
sim_000168,2025-10-30T18:05:52.165308,False,type object 'Rocket' has no attribute 'from_ork',5,1.05,1.05,-0.03
sim_000169,2025-10-30T18:05:52.165328,False,type object 'Rocket' has no attribute 'from_ork',5,1.05,1.05,0
sim_000170,2025-10-30T18:05:52.165347,False,type object 'Rocket' has no attribute 'from_ork',5,1.05,1.05,0.03
sim_000171,2025-10-30T18:05:52.165365,False,type object 'Rocket' has no attribute 'from_ork',5,1.1,0.95,-0.03
sim_000172,2025-10-30T18:05:52.165385,False,type object 'Rocket' has no attribute 'from_ork',5,1.1,0.95,0
sim_000173,2025-10-30T18:05:52.165404,False,type object 'Rocket' has no attribute 'from_ork',5,1.1,0.95,0.03
sim_000174,2025-10-30T18:05:52.165424,False,type object 'Rocket' has no attribute 'from_ork',5,1.1,1.0,-0.03
sim_000175,2025-10-30T18:05:52.165443,False,type object 'Rocket' has no attribute 'from_ork',5,1.1,1.0,0
sim_000176,2025-10-30T18:05:52.165462,False,type object 'Rocket' has no attribute 'from_ork',5,1.1,1.0,0.03
sim_000177,2025-10-30T18:05:52.165479,False,type object 'Rocket' has no attribute 'from_ork',5,1.1,1.05,-0.03
sim_000178,2025-10-30T18:05:52.165497,False,type object 'Rocket' has no attribute 'from_ork',5,1.1,1.05,0
sim_000179,2025-10-30T18:05:52.165520,False,type object 'Rocket' has no attribute 'from_ork',5,1.1,1.05,0.03
sim_000180,2025-10-30T18:05:52.165539,False,type object 'Rocket' has no attribute 'from_ork',10,0.9,0.95,-0.03
sim_000181,2025-10-30T18:05:52.165557,False,type object 'Rocket' has no attribute 'from_ork',10,0.9,0.95,0
sim_000182,2025-10-30T18:05:52.165575,False,type object 'Rocket' has no attribute 'from_ork',10,0.9,0.95,0.03
sim_000183,2025-10-30T18:05:52.165598,False,type object 'Rocket' has no attribute 'from_ork',10,0.9,1.0,-0.03
sim_000184,2025-10-30T18:05:52.165616,False,type object 'Rocket' has no attribute 'from_ork',10,0.9,1.0,0
sim_000185,2025-10-30T18:05:52.165635,False,type object 'Rocket' has no attribute 'from_ork',10,0.9,1.0,0.03
sim_000186,2025-10-30T18:05:52.165654,False,type object 'Rocket' has no attribute 'from_ork',10,0.9,1.05,-0.03
sim_000187,2025-10-30T18:05:52.165673,False,type object 'Rocket' has no attribute 'from_ork',10,0.9,1.05,0
sim_000188,2025-10-30T18:05:52.165691,False,type object 'Rocket' has no attribute 'from_ork',10,0.9,1.05,0.03
sim_000189,2025-10-30T18:05:52.165714,False,type object 'Rocket' has no attribute 'from_ork',10,0.95,0.95,-0.03
sim_000190,2025-10-30T18:05:52.165734,False,type object 'Rocket' has no attribute 'from_ork',10,0.95,0.95,0
sim_000191,2025-10-30T18:05:52.165752,False,type object 'Rocket' has no attribute 'from_ork',10,0.95,0.95,0.03
sim_000192,2025-10-30T18:05:52.165769,False,type object 'Rocket' has no attribute 'from_ork',10,0.95,1.0,-0.03
sim_000193,2025-10-30T18:05:52.165789,False,type object 'Rocket' has no attribute 'from_ork',10,0.95,1.0,0
sim_000194,2025-10-30T18:05:52.165807,False,type object 'Rocket' has no attribute 'from_ork',10,0.95,1.0,0.03
sim_000195,2025-10-30T18:05:52.165826,False,type object 'Rocket' has no attribute 'from_ork',10,0.95,1.05,-0.03
sim_000196,2025-10-30T18:05:52.165846,False,type object 'Rocket' has no attribute 'from_ork',10,0.95,1.05,0
sim_000197,2025-10-30T18:05:52.165864,False,type object 'Rocket' has no attribute 'from_ork',10,0.95,1.05,0.03
sim_000198,2025-10-30T18:05:52.165882,False,type object 'Rocket' has no attribute 'from_ork',10,1.0,0.95,-0.03
sim_000199,2025-10-30T18:05:52.165904,False,type object 'Rocket' has no attribute 'from_ork',10,1.0,0.95,0
sim_000200,2025-10-30T18:05:52.165923,False,type object 'Rocket' has no attribute 'from_ork',10,1.0,0.95,0.03
sim_000201,2025-10-30T18:05:52.165941,False,type object 'Rocket' has no attribute 'from_ork',10,1.0,1.0,-0.03
sim_000202,2025-10-30T18:05:52.165958,False,type object 'Rocket' has no attribute 'from_ork',10,1.0,1.0,0
sim_000203,2025-10-30T18:05:52.165975,False,type object 'Rocket' has no attribute 'from_ork',10,1.0,1.0,0.03
sim_000204,2025-10-30T18:05:52.165992,False,type object 'Rocket' has no attribute 'from_ork',10,1.0,1.05,-0.03
sim_000205,2025-10-30T18:05:52.166009,False,type object 'Rocket' has no attribute 'from_ork',10,1.0,1.05,0
sim_000206,2025-10-30T18:05:52.166027,False,type object 'Rocket' has no attribute 'from_ork',10,1.0,1.05,0.03
sim_000207,2025-10-30T18:05:52.166043,False,type object 'Rocket' has no attribute 'from_ork',10,1.05,0.95,-0.03
sim_000208,2025-10-30T18:05:52.166061,False,type object 'Rocket' has no attribute 'from_ork',10,1.05,0.95,0
sim_000209,2025-10-30T18:05:52.166082,False,type object 'Rocket' has no attribute 'from_ork',10,1.05,0.95,0.03
sim_000210,2025-10-30T18:05:52.166100,False,type object 'Rocket' has no attribute 'from_ork',10,1.05,1.0,-0.03
sim_000211,2025-10-30T18:05:52.166118,False,type object 'Rocket' has no attribute 'from_ork',10,1.05,1.0,0
